Map URL,Language,Pronunciation,Introduction,Catalogue items,Synonyms,Dialects,Common words,AIATSIS code,AIATSIS URL,Area information,Locations,Coordinates 1,Coordinates 2,Coordinates 3,Coordinates 4,Coordinates 5,Coordinates 6,Coordinates 7,Coordinates 8,Coordinates 9,Coordinates 10,Coordinates 11,Coordinates 12,Coordinates 13,Coordinates 14,Coordinates 15,Coordinates 16,Coordinates 17,Coordinates 18,Coordinates 19,Video titles,Video URL 1,Video URL 2,Video URL 3,Further information,Further information URL 1,Further information URL 2,Word of the week,Word of the week URL,Image attribution,Image URL
https://maps.slq.qld.gov.au/iyil/view/153,Winda Winda,Win-dah Win-dah,"Niiyalang, 'hello to a group' in Mungkan, also known as Wik Mungkan, the language of Aurukun region on Western Cape York. Wik Mungkan is an umbrella terms for several languages including Wik-ngathan. This language belongs to a genetic language family (shared origins) which includes: Wik-Mungkan Y57; Wik-Iiyanh Y177 and Y172; Wik-Ngatharr Y51; Wik-Ep Y52; Wik-Me'anh Y53; Wik-Keyangan Y173; Mungkanho; Kugu-Uwanh Y176; Kugu Muminh Y43; Kugu-Ugbanh Y175 and Kugu-Mu'inh Y53 (Sutton, 1993:32). The Mungkan language region includes the landscape within Aurukun Shire Council and Cook Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=any,contains,windawinda&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Winduwinda; Ndomdorin; Mamangidigh; Thaynakwith. Used as a generic term to describe twelve or more small groups and languages in the Western Cape region,,,Y40,https://collection.aiatsis.gov.au/austlang/language/Y40,"Eastern Cape York: traditionally spoken in Winda Winda Creek, between Archer and Mission Rivers, Albatross Bay, Weipa","Eastern Cape York, Winda Winda Creek, Archer River, Mission River, Albatross Bay, Weipa","-10.7,142.5166667","-20.9175738,142.7027956","-13.3477828,142.5267209","-12.684734,141.8867041","-12.7155556,141.6633333","-12.6492936,141.8469901",,,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,ndhan,http://blogs.slq.qld.gov.au/ilq/2019/10/08/2019-international-year-of-indigenous-languages-word-of-the-week-week-forty-one/,,
https://maps.slq.qld.gov.au/iyil/view/154,Wulgarukaba,Wool-goo-roo-ka-bah,"Wodda mooli 'hello / greetings' in Wulgurakaba, a language of the Townsville region in North Queensland. The Wulgarukaba language region lies within the landcape of the local government boundaries of Townsville City Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y135&vid=SLQ",Wulguru; Wulgurukaba; Palm Island Language; Wulgaru-Kaba; Wulgurugaba,,Hello/greetings - Wodda mooli; Bird - yida; Fish - guya; Kangaroo - buli; Home - wanga; Rain - guwa; Water - gamu,Y135,https://collection.aiatsis.gov.au/austlang/language/Y135,"Townsville Region, Cape Cleveland, Magnetic Island, Townsville","Townsville, Cape Cleveland, Magnetic Island","-19.2589635,146.8169483","-19.3538555,147.0301409","-19.1358653,146.8423556",,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Looking across to Magnetic Island, Townsville, 1949, John Oxley Library, Record number: 99183512758102061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220084070002061
https://maps.slq.qld.gov.au/iyil/view/155,Wuthathi,Woo-tha-tee,The Wuthathi traditional language area includes landscape within the local government boundaries of the Cook Shire Council.,"http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y10&vid=SLQ",Oothati; Oradhi; Wotati; Wutati; Wotadi. See also Uradhi languages.,,,Y10,https://collection.aiatsis.gov.au/austlang/language/Y10,"Cape York: Margaret Bay, from Olive River in the south to Wulongon Point on the mainland opposite Cairncross Island in the north. North from the Olive river mouth to 'wuntjnngun' which is a river mouth in Shelbourne Bay (Thompson 1976:232). ... the Cape Grenville, Margaret Bay and MacMillan River area (Crowley 1983:310).","Cape York, Margaret Bay, Olive River, Wulongon Point, Shelbourne Bay, Cape Grenville, Margaret Bay, MacMillan River","-10.7,142.5166667","-11.9577778,143.19","-12.1695769,143.0323009","-27.487,153.239","-11.8269444,142.9786111","-11.9666667,143.2333333","-11.9577778,143.19","-20.9175738,142.7027956",,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,,,,
https://maps.slq.qld.gov.au/iyil/view/156,Yadhaykenu,Yak-ay-ken-oo,"Ikama wungaymba, 'good day' in Yadhaykenu a language of Cape York. The Yadhaykenu language area includes landscape within the local government boundaries of Northern Peninsula Area Regional Council and Cook Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y8&vid=SLQ",Yakhaykenu; Yadhaigana. See also Uradhi languages/dialects.,,Ikama wungaymba - 'good day'; Canoe - antu; Fire - unmah; Leg - mutuny; One - ipimah; Sun - woonga; Turtle - Yururu,Y8,https://collection.aiatsis.gov.au/austlang/language/Y8,Eastern Cape York: Between White Sands and Escape River along the Coral Sea coast was the original home of the Yadhaykenu and the Yaraytyana.,"Eastern Cape York, White Sands, Escape River","-10.7,142.5166667","-20.2824324,149.038854","-11.013471,142.656291",,,,,,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,,,,
https://maps.slq.qld.gov.au/iyil/view/157,Yagalingu,Yah-ga-ling-oo,"Ngarbal kiey, 'good day' in Yagalingu, a languge of Central Queensland. The Yagalingu language area includes landscape within the local government boundaries of Isaac Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e43&vid=SLQ",Jagalingu; Auanbura; Kokleburra; Owanburra; Kowanburra; Wagalbara; Djagalingu. Several groups/clans who may have had dialectical variations: Auanbura; Kokleburra; Kowanburra; Wakelbara,,,E43,https://collection.aiatsis.gov.au/austlang/language/E43,Headwaters of Belyando River south to Avoca; north to about Laglan; west to Dividing Range; east and south to Drummond Range.,"Belyando River, Avoca, Laglan, Dividing Range, Drummond Range","-22.0994761,146.5472995","-24.880556,152.306111","-22.0614035,146.2354737","-25,147","-23.5,147.25",,,,,,,,,,,,,,,,,,,,,,,,"Albro Station on the Belyando River, ca. 1898, John Oxley Library, Record number: 99183513583202061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220330500002061
https://maps.slq.qld.gov.au/iyil/view/158,Yalanji,Yell-un-gee,"Yundu yalada, 'are you good' in Kuku Yalanji, the language of the Mossman and Daintree regions of North Queensland. The Kuku Yalanji language region includes the landscape within the local government boundaries of the Douglas Shire Council and the Cooktown Shire Council, particularly the localities of Mossman, Daintree, Cape Tribulation and Wujal Wujal.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y78&vid=SLQ",Kuku Yalanji; Kuku Yalaja; Kuku Yelandji; Gugu Yalanji. Used as a generic name for several related languages/dialects,Gugu Bididj; Gugu Buyunji; Gugu Djangun; Gugu Gulunggur; Gugu Nyungkul; Gugu Tunguy; Gugu Wakura; Gugu Yanya; Kuku Jakandji; Kuku Yalaja; Muluridji; Wagaman and Wulpura; China Camp,Bird - dikal; Cassowary - kurranji; Crocodile - bilngkumu; Fish - kuyu; Kangaroo - julmbanu; Snake - jarba; Grass - wuju; Home/Camp - bayan; Land - bubu; River - yilki; Sun - wungar; Water - bana,Y78,https://collection.aiatsis.gov.au/austlang/language/Y78,"Mossman River in the south to the Annan River in the north, bordered by the Pacific Ocean in the east and extending inland to presumably just west of Mt Mulgrave. Head of Palmer River. Bloomfield River, China Camp, Maytown, Mossman, Palmerville, Wujal Wujal","Mossman River, Annan River, Palmer River, Bloomfield River, China Camp, Maytown, Mossman, Palmerville, Wujal Wujal","-16.4633189,145.3212321","-15.6919828,145.212868","-15.9811976,143.7582518","-15.9312009,145.349625","-20.9175738,142.7027956","-16.03989,144.3013","-16.45,145.373333","-16.006359,144.085007","-15.9431248,145.3205922",,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,gunbu,http://blogs.slq.qld.gov.au/ilq/2019/07/02/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty-seven/,"Aboriginal men with spears at the Bloomfield River Mission, Queensland, 1884, John Oxley Library, Record number: 277235",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool277235&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/159,Yalarnnga,Yell-un-ngah,"Kuyungu mungatha, good day in Yalarnga also known as Yulluna, a language of North-West Queensland. The Yarlanga language region includes the landscape within the local government boundaries of Cloncurry Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20g8&vid=SLQ",Yulluna; Yellunga; Yelina; Wonganja; Jalanga; Yalarrnga; Yallunga,,Good day - Kuyungu mungatha; Father - karlu; Grass - kathirr; Shoulder - karni; Two - katyimpa; Water - kunyu; Yellowbelly (Fish) - karrkuru,G8,https://collection.aiatsis.gov.au/austlang/language/G8,"Gulf of Carpentaria: On Wills Creek from south of Duchess to Fort William; on Burke River and Mort River to north of Chatsworth; at Noranside and Buckingham Downs, Dajarra","Gulf of Carpentaria, Wills Creek, Duchess, Fort William, Burke River, Mort River, Noranside, Buckingham Downs, Dajarra","-13.1840458,139.1321981","-17.5675599,140.969705","-21.2836775,139.7792093","-24.65,151.3333333","-22.2768733,139.9300551","-20.9175738,142.7027956","56.741068,-2.867436","-22.2954027,139.7319925","-21.6945536,139.5139069",,,,,,,,,,,,,,,,,,,,"Possible view of the Burke River in the Shire of Boulia, Queensland, John Oxley Library, Record number: 99183507038302061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218659960002061
https://maps.slq.qld.gov.au/iyil/view/160,Yambina,Yum-bin-ah,"Binbi gari, 'good day' in Yambina, a language of Central Queensland. Yambina is considered a dialect of Biri - its language region includes the landscape of the Central Highlands Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,biri&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Jambina; Jambeena. See also Biri languages/dialects.,,Binbi gari - good day; Crocodile - bilngkumu,E51,https://collection.aiatsis.gov.au/austlang/language/E51,"Peak Downs district, Logan Creek south of Avon Downs; east to Denham Range and Logan Downs; west to Elgin Downs; at Solferino.","Peak Downs, Logan Creek, Avon Downs, Denham Range, Logan Downs, Elgin Downs, Solferino","-21.9085314,148.3645054","-27.3408881,152.4741476","-20.0303016,137.4905275","-21.9166667,147.7666667","-27.642222,153.106944","-22.225318,146.6852255","-27.5892223,152.9825947",,,,,,,,,,,,,,,,,,,,,,"Buildings along Springsure - Peak Downs Road, Springsure, 1869, John Oxley Library, Record number: 99183506640502061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218520810002061
https://maps.slq.qld.gov.au/iyil/view/161,Yawarrawarrka,Ya-wah-ra-waa-ka,"Patji dritji, 'good day' in Yawarrawarrka a language of Far Western Queensland. The Yawarrawarrka language includes landscape within the local government boundaries of the Diamantina Regional Council as well as the Outback Communities Authority of South Australia.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20l23&vid=SLQ",Yawarawarka; Yawarawarga; Yawarawarka; Jauraworka; Jawarawarka. This is considered a dialect of Yandruwandha.,,Patji dritji - good day; Boomerang - tjada; Country - padla; Fish - kuyu; Humpy/hut - punga; Laugh - tjingka,L23,https://collection.aiatsis.gov.au/austlang/language/L23,Western Queensland: South Australian border towards Innamincka.,"Western Queensland, Innamincka","-27.5533328,151.9634109","-27.4861246,141.8392241",,,,,,,,,,,,,,,,,,,,,,,,,,,"Horses on Innamincka Station, 1927, John Oxley Library, Record number: 99183507036002061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218657140002061
https://maps.slq.qld.gov.au/iyil/view/162,Yetimarala,Yet-ee-ma-ra-lah,"Binbi gari, 'hello (good day)' in Yetimarala, a language of Central Queensland. The Yetimarala language region includes the landscape within the Central Highlands Regional Council.",,Jetimarala; Yetimaralla; Bayali. See also Biri languages/dialects.,,Kangaroo - julmbanu,E63,https://collection.aiatsis.gov.au/austlang/language/E63,Central Queensland: On Boomer and Broad Sound Ranges from Fitzroy River north to about Killarney; west to the Mackenzie River and Isaac River.,"Central Queensland, Boomer Range, Broad Sound Range, Fitzroy River, Killarney, Mackenzie River, Isaac River","-23.4141339,144.7851531","-23.1666667,149.75","-22.5833333,149.3333333","-23.2658257,150.3592363","-28.333333,152.3","-23.0252011,149.0126369","-22.8653384,149.3329303",,,,,,,,,,,,,,,,,,,,,,"Bullock team pulling a wagon full of goods, Isaac River, ca. 1878, John Oxley Library, Record number: 99183508923102061",http://onesearch.slq.qld.gov.au/permalink/f/1oppkg1/slq_alma21219193350002061
https://maps.slq.qld.gov.au/iyil/view/163,Yidinji,Yee-din-gee,"Goorin boongun, good day in Yindinj a language of the Cairns region. Yidinji is used as a generic name for several related languages which take in the landscape withi the local government boundaries of Cairns City Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y117&vid=SLQ",Yidinj; Yidiny; Idindji. Used as a generic name for several related languages/dialects,Djumbandji; Maimbi; Maiara; Mulgrave River dialect,Good day - Goorin boongun; Snake - jarba,Y117,https://collection.aiatsis.gov.au/austlang/language/Y117,"Cairns Region - south to Gordonvale and lower tablelands/hinterland, Part of the Atherton Tablelands to Kairi, Mulgrave River.","Cairns, Gordonvale, Atherton Tablelands, Kairi, Mulgrave River","-16.9185514,145.7780548","-17.0831736,145.7961156","-17.2660801,145.4858599","-17.216667,145.55","-17.1485859,145.8816929",,,,,,,,,,,,,,,Video 1: Jacqui Blackman,https://vimeo.com/141366934,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,gijar,http://blogs.slq.qld.gov.au/ilq/2019/07/09/2019-international-year-of-indigenous-languages-word-of-the-week-week-twenty-eight/,"Man in rainforest, Cairns District, 1890s, John Oxley Library, Record number: 99183506660802061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21218500430002061
https://maps.slq.qld.gov.au/iyil/view/164,Yir Yiront,Year Year-ont,"Kirr-ey (Hello) in Yir-Yiront, language of Western Cape York. The Yir Yiront language region includes landscape within the local government boundaries of the Kowanyama Community Council and Cook Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y72&vid=SLQ",Yiront; Jirjoront; Yir-yiront; Kokomindjan. Used as a generic name for several related languages/dialects,,Land - bubu,Y72,https://collection.aiatsis.gov.au/austlang/language/Y72,"Western Cape York : Coleman River, Mitchell River catchment; following removals later spoken at Pormpuraaw and Kowanyama.","Western Cape York, Coleman River, Mitchell River, Pormpuraaw, Kowanyama","-10.7,142.5166667","-15.1079692,141.722593","-15.9803009,142.5254049","-14.9000446,141.6202424","-15.4739675,141.7452166",,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre; Pama Language Centre,http://www.nqraclc.com.au/,https://www.pamacentre.org.au/,,,"View of Mitchell River Mission, 1919, John Oxley Library, Record number: 91724",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool91724
https://maps.slq.qld.gov.au/iyil/view/165,Yirandali,Year-un-dah-lee,"Dharili kumba (good day) in Yirandali, a language of North-West Queensland, particularly the Hughenden district. The Yirandali language region includes landscape within the local government boundaries of the Flinders Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20l42&vid=SLQ",Jirandali; Yirandhali; Dalleburra; Jirandali; Dalebura.,Dalleburra,Good day - Dharili kumba; River - yilki,L42,https://collection.aiatsis.gov.au/austlang/language/L42,"North-West Queensland: On upper Dutton and Flinders rivers west of the Great Dividing Range, from near Mount Sturgeon south to Caledonia; west to near Richmond, Corfield, and east of Winton; on Torrens, Tower Hill, and Landsborough Creeks; at Lammermoor, Hughenden, and Tangorin.","Caledonia, North-West Queensland, Dutton River, Flinders River, Corfield, Torrens Creek, Tower Hill Creek, Landsborough Creek, Lammermoor, Hughenden, Tangorin","-22.9862924,145.1946157","-20.9175738,142.7027956","-20.4791588,143.9299478","-20.2432879,141.9272","-21.5103835,143.2048859","-20.7713847,145.0146635","-22.462639,144.5852779","-24.6676729,152.07589","-23.160833,150.763333","-20.85,144.2","-21.5773711,144.307111",,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,woondoobra,http://blogs.slq.qld.gov.au/ilq/2019/04/02/2019-international-year-of-indigenous-languages-word-of-the-week-week-fourteen/,"Drover's pack horses at a boredrain west of Hughenden, 1946, John Oxley Library, Record number: 451453",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool451453
https://maps.slq.qld.gov.au/iyil/view/167,Yugambeh,Yoo-gum-bear,"Jingeri wallal wahlu, greetings to you all, in Yugambeh language. The Yugambeh language region of South East Queensland includes landscape within the local government boundaries of the City of Gold Coast, City of Logan, Scenic Rim Regional Council and the Tweed River Valley.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e17&vid=SLQ",Yugumbir; Jugambel; Jugambeir; Jugumbir; Jukam; Jukamba.,Birinburr; Bollongin; Gugugin; Kombumerri; Migunburri; Mununjali; Wangerriburra,Hello/greetings - Jingeri; Greetings to you all - Jingeri wallal wahlu; Good day - Baugull nyungai; Water - bana,E17,https://collection.aiatsis.gov.au/austlang/language/E17,"The Yugambeh language region of South East Queensland includes the landscape within the local government boundaries of the City of Gold Coast, City of Logan, Scenic Rim Regional Council and the Tweed River Valley.","Gold Coast, Logan, Scenic Rim, Tweed River Valley, Albert River, Beaudesert, Beenleigh, Coolangatta, Coomera, Logan River, Pimpama, Tamborine","-28.016667,153.4","-27.7749944,153.0618566","-28.0946234,152.7323884","-28.3439821,153.3709634","-27.9537418,153.0942848","-27.9881559,153.0018911","-27.7150151,153.1939492","-28.166667,153.533333","-27.846439,153.343953","-28.0735378,152.924704","-27.8221642,153.3053934","-27.8816,153.13",,,,,,,,Video 1: Rory O'Connor; Video 2: Shaun Davies,https://www.youtube.com/watch?time_continue=37&v=C_BRyIITbtw&feature=emb_logo,https://vimeo.com/270865632,,"Yugambeh Museum, Language and Heritage Research Centre",www.yugambeh.com/,,,,"Man and woman with shelter, Beenleigh, 1895, John Oxley Library, Record number: 276855",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool276855&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
